,date,text
188,Fri Nov 12 13:20:39 +0000 2021,"With a post-COVID landscape in mind, at the @GatesAlumni symposium on education &amp; equity this Sat 13 November 15.00 UK time we will discuss new and renewed ideas in education. Join us! Register via @Gates_Cambridge scholars'+alumni Fb and e-bulletins. https://t.co/092Ox8utqT"
471,Fri Nov 12 19:28:55 +0000 2021,"You will want to take your family tonight beginning at 6:00 to the Hernando square for the annual Christmas tree lighting.  Also Mayor Chip Johnson will read ""The Night Before Christmas"" and then you can watch a Disney Family Christmas Movie on the lawn beginning at 6:30.  FREE!! https://t.co/cboDn4z8h8"
217,Fri Nov 12 11:25:41 +0000 2021,"[Automated]

#COVID #Maharashtra data. As on : 12 Nov 2021, 08:00 IST

Cases: 6,621,420(+997)
Active: 15,997(-47)
Deaths: 140,475(+28)
Vaccines: 101,213,792(+1,544,653)

Disclaimer: https://t.co/vl4PEedYsl"
218,Fri Nov 12 11:25:39 +0000 2021,"[Automated]

#COVID India data. As on : 12 Nov 2021, 08:00 IST

Cases: 34,414,186(+12,516)
Active: 137,416(-1,140)
Deaths: 462,690(+501)
Vaccines: 1,107,951,225(+5,381,889)

Disclaimer: https://t.co/vl4PEedYsl"
473,Fri Nov 12 18:47:53 +0000 2021,"[Now Playing ] #CoolDownMix

Pierre Johnson &amp; Jason Scoble – Better Days

⏲️ 20:00 - 00:00
📡https://t.co/xfVRyYfFgT
📻 88.1 FM

#TheKillerJoint /@RealDjSonyce
#SoundsOfSpring"
440,Fri Nov 12 18:29:39 +0000 2021,"get paid To Click On Advertisements! Every 30 Seconds = you Getting Paid $2.50 Over and Over For Clicking On Advertisements. NB: Access to this system will be opened by 11/15/2021 08:00 AM (US Central Time) bookmark the access link https://t.co/I8Lqb2bssO
ahhhh pfizer zendaya https://t.co/pWijzyMcjt"
211,Fri Nov 12 11:51:33 +0000 2021,"https://t.co/MneMq1pIxx
❗❗❗❗❗
If you wondered the schools are getting paid to mask the kids 🤨

They are paying the schools for following the covid regulations...
 its about $3000.00 a child that wears a mask 🤷🏻‍♀️"
269,Fri Nov 12 07:18:12 +0000 2021,"https://t.co/NXEZeU7mnM 5:00 techs, 8:45 COVID 36:10 test, 146:00 vaccine 152:00 mandates; 49:15 SOLD-iers, 23:40 Australia, 51:20 NWO, 88:30 religions, 99:30 substances, 172:00 Black Sun, 163;00 Rothschild, 168:00 maritime law, 119:00 Irish, 136:10 ET Treaty, 139:00 terrorism;"
165,Fri Nov 12 14:22:39 +0000 2021,"https://t.co/SVA3lE6JBp
Total Wellness will be offering testing today in Fremont from 1:00 pm to 5:15.  Sign up for a rapid or PCR COVID-19 test if you need one!"
122,Fri Nov 12 16:28:24 +0000 2021,"https://t.co/c1SEviKkAw
#Dutch #covid19 November 10 #interactive #Dashboard

Positive #cases:+12648 (2.236.744)
In #Hospital, #RIVM:+58 (34.116)
In Hospital, NICE from 12:00 AM:+20 (65.294)
#Deaths:+25 (18.637)

#Netherlands #CodeBlack #Vaccine #StaySafe  #QRcode #Lockdown #WHO https://t.co/5HxuR6HSfu"
129,Fri Nov 12 16:04:39 +0000 2021,"https://t.co/c1SEviKkAw
#Dutch #covid19 November 12 #interactive #Dashboard

Positive #cases:+16204 (2.269.235)
In #Hospital, #RIVM:+61 (34.255)
In Hospital, NICE from 12:00 AM:+10 (65.637)
#Deaths:+32 (18.695)

#Netherlands #CodeBlack #Vaccine #StaySafe  #QRcode #Lockdown #WHO https://t.co/FKD6Y44tLQ"
426,Fri Nov 12 04:25:13 +0000 2021,i don't think i can wait for the mv release later. my phone battery percentage is slowly getting down to down and i'm getting ready for the vaccination later😐 so i'll be back maybe at 3-4:00?
167,Fri Nov 12 14:12:27 +0000 2021,i just covid swabbed someone and booger came out with the swab 🤢. where’s 2:00 at ?
0,date,text
454,Fri Nov 12 23:17:37 +0000 2021,the Cummings blog on Boris Johnson &amp; the customs union is quite an eye-opener https://t.co/Tyqmy5t26K
36,Fri Nov 12 21:24:09 +0000 2021,‘An unprecedented departure’: Unvaccinated workers face new challenge paying for their COVID-19 testing https://t.co/qKhDKiMGd7
278,Fri Nov 12 06:37:30 +0000 2021,"‘As much as we want to move past the virus, we can’t right now’: What a cancelled trip says about our continuing struggle with COVID-19 https://t.co/POJpn7e7eN TOTALLY WORTH A READ /A WAKEUP"
504,Fri Nov 12 07:57:09 +0000 2021,"“Boris Johnson breaks the rules on Ministerial Code relentlessly. There is a video by Peter Stefanovic which with virtually no media coverage has had 40 MILLION VIEWS &amp; shows 7 lies Johnson has told at dispatch box”

Thank you @campbellclaret for being first to raise it on #bbcqt https://t.co/FzQx7nexB5"
495,Fri Nov 12 13:02:37 +0000 2021,"“🍏THOC𝐿𝑖𝑣𝑒™: WHO ARE YOU &amp; WHAT are YOU BORN to CREATE! 🔴Rec” with Delano A. Johnson, @LucressI, @equality7phd, @MoniqueLisa40, @JillLifeWealth, @coolrooment, Melikia Courtney, Grace Holden #creativity #live at 8:00 AM EST in @clubhouse! https://t.co/vwY6DB8ekI"
367,Fri Nov 12 13:22:07 +0000 2021,"‼️ Appointment-only booster vaccine clinics‼️

▶️ clinics for those who live in Ramsey &amp; surrounding areas where travel is an issue
✔️ 6 months since 2nd dose
📍 Ramsey District Cottage Hospital
📅 13&amp;14 November - 08:45 - 2:00
✔️ Phone 111 or email (vaccinations@gov.im) to book https://t.co/Zl5ImHIAL9"
156,Fri Nov 12 14:57:09 +0000 2021,"𝗙𝗜𝗥𝗦𝗧 𝗠𝗘𝗘𝗧𝗜𝗡𝗚 𝗢𝗙 𝗧𝗛𝗘 𝗦𝗧𝗘𝗟𝗟𝗘𝗡𝗕𝗢𝗦𝗖𝗛 𝗖𝗢𝗨𝗡𝗖𝗜𝗟

🗓 Monday, 15 November
🏦 Stellenbosch Town Hall
🕙 10:00
😷 By invite only (COVID restrictions)
💻 MS Teams link: https://t.co/v1SdEcsrng https://t.co/naJhtwKoB1"
493,Fri Nov 12 13:31:00 +0000 2021,"🏀GAMEDAY!🏀
Goodluck to Men's basketball this evening as they play Johnson County Community College!
🆚Johnson County
📍Overland Park, KS
⌚️7:00 pm https://t.co/PM6Qu2WHx7"
459,Fri Nov 12 22:13:36 +0000 2021,"🏆🐾PantherNation🐾🏆
Gameday!! Come out to the Bill Johnson S.A.C. &amp; wear black!!

🏆Bi-District Championship🏆

🐾South Panthers—
🦅Harlan Hawks

🕰7:00 pm kickoff

🏟UISD Bill Johnson S.A.C.

#RISEwithUS🐾 https://t.co/aq8GguOTcg"
384,Fri Nov 12 04:31:27 +0000 2021,"💛: i don’t need the vaccine
why? kang taehyun will protect me lol

🐿: those are some dangerous words go get one it doesn’t hurt

@TXT_members @TXT_bighit
#TAEHYUN https://t.co/D3LHnRiEaJ"
279,Fri Nov 12 06:11:14 +0000 2021,"🕚11:00 AM
""Dep. Gov. says 10,000 active COVID cases IN PHNOM PENH""

🕛12:00 PM
""MoH says 768 active COVID cases IN THE ENTIRE COUNTRY""

Do you guys ever, you know, do journalism?
Ask any questions?
Read your own stories?

🤦‍♂️ https://t.co/GwnIgIMunG"
186,Fri Nov 12 13:25:00 +0000 2021,"🗓️ Today
⏰ 2:00 PM ET: @CSIS - HIV/AIDS and Covid-19: Prospects for an Integrated Response
#ThinkTank #ThinkTanks #ThinkTankEvents
https://t.co/7hE0Pidq3Z"
449,Fri Nov 12 23:49:13 +0000 2021,"🚨SATURDAY GAME DAY 🏀
          11-13-2021
⛹🏻BOYS - LAKESIDE vs. ST. PIUS (9TH GRADE)
🕚 11:00 AM
📍 St. Pius X Catholic High School
2674 Johnson Rd NE
Atlanta, GA  30345

⛹🏻BOYS - LAKESIDE vs. DRUID HILLS (JV)
🕟 4:30 PM
📍Tucker High School
5036 Lavista Rd
Tucker, GA  30084"
474,Fri Nov 12 18:35:55 +0000 2021,"🚨🚨GAMEDAY🚨🚨
🏟Heroes Stadium
🕖7:00
🆚SA Johnson
#BeatJohnson #SWARM #FearTheHorn
@NewBraunfelsISD https://t.co/Mmotp6G1A9"
320,Fri Nov 12 01:39:00 +0000 2021,"🚩SIMONE GOLD/INSURRECTIONIST AMERICA'S FRONTLINE DRS.DESPITE,BEING ARRESTED JAN.6 TOURED W/MICHAEL FLYNN SPEWING COVID-19 LIES TICKETS $100.00-$200.00 PER PERSON  COURTESY  &amp; SUPPORTED BY GOP PURVEYORS OF ANTIVAX ANTIMASK PROPAGANDA💰FOLLOW THE GOP MONEY https://t.co/4WNrLaiib6"
